opentime,open,high,low,close,volume_U,value,signal,position,entry_price,stop_price,stop_loss,stop_profit,unrealized_pnl,realized_pnl,commission
2023-11-21 17:20:00,37398.3,37531.0,37367.0,37396.3,266472086.8602,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:25:00,37396.3,37450.0,37284.2,37287.9,104028788.31625,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:30:00,37288.0,37331.2,37150.0,37150.0,156961473.59062,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:35:00,37150.0,37179.9,36966.7,37057.2,207809204.07776,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:40:00,37057.2,37064.9,36831.9,36846.9,187560900.93159,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:45:00,36847.8,36982.6,36600.0,36981.8,373746745.43383,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:50:00,36981.9,37019.9,36924.0,37009.1,115672787.7081,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 17:55:00,37009.1,37020.0,36900.0,36913.6,65074024.6327,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:00:00,36913.6,36913.7,36759.8,36771.4,150690085.08254,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:05:00,36771.5,36899.4,36712.7,36801.6,98322154.5173,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:10:00,36801.5,36847.2,36708.9,36798.6,90611105.5466,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:15:00,36798.6,36886.9,36759.3,36857.2,65635387.13524,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:20:00,36857.2,36899.3,36836.0,36867.2,35107093.6333,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:25:00,36867.2,36960.1,36860.5,36957.1,51934437.45335,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:30:00,36957.0,36988.0,36901.0,36953.4,39486080.5989,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:35:00,36953.5,36967.8,36908.7,36929.2,33693423.1463,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:40:00,36929.2,36943.8,36881.1,36899.0,34403512.821,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:45:00,36899.1,36932.0,36838.1,36845.9,33173381.14594,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:50:00,36845.9,36927.3,36835.9,36862.1,23815910.0558,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 18:55:00,36862.2,36911.7,36852.1,36888.7,17292990.0358,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:00:00,36887.7,36918.4,36834.1,36864.5,27223438.1458,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:05:00,36864.9,36871.2,36775.0,36811.9,35191498.7634,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:10:00,36812.0,36899.3,36765.0,36876.2,32931909.4095,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:15:00,36876.2,37088.9,36868.1,37039.9,109601068.44783,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:20:00,37039.9,37125.2,37021.3,37085.5,70260814.32062,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:25:00,37085.5,37129.1,37000.0,37007.2,67584490.6972,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:30:00,37007.2,37028.5,36969.2,37011.9,33972353.4481,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:35:00,37011.9,37062.7,37004.4,37057.3,22171238.7092,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:40:00,37057.3,37080.4,37033.0,37062.4,24853710.8122,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:45:00,37062.4,37087.1,37020.8,37024.1,21045386.8187,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:50:00,37024.1,37063.6,36955.0,36978.1,38102745.7322,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 19:55:00,36978.1,36996.8,36931.0,36989.9,37617499.68045,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:00:00,36989.9,36995.7,36910.3,36921.2,26536482.1321,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:05:00,36921.1,36931.7,36849.0,36903.9,56528497.08286,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:10:00,36904.0,36924.0,36863.1,36910.6,24088527.8559,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:15:00,36910.6,37060.0,36907.0,37013.8,62393869.71049,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:20:00,37013.8,37073.9,37007.0,37051.8,30357776.7778,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:25:00,37051.8,37051.8,36975.1,37005.3,28496212.2349,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:30:00,37005.3,37009.8,36920.0,36933.9,30479352.32005,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:35:00,36933.9,37064.7,36920.5,37059.4,51060970.88634,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:40:00,37059.4,37190.0,37045.2,37104.8,145140670.46822,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:45:00,37104.8,37113.8,36977.6,36996.5,52739626.05334,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:50:00,36996.5,37035.0,36968.0,36983.7,30531639.9909,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 20:55:00,36983.7,37002.2,36913.5,36940.6,37999473.10005,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:00:00,36940.5,36959.5,36881.1,36950.0,43049970.3604,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:05:00,36949.6,37002.7,36945.5,36966.5,34115879.2936,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:10:00,36966.5,37026.3,36943.6,37003.4,16737471.9186,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:15:00,37003.3,37030.8,36955.0,36957.7,21381266.737,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:20:00,36957.7,36983.0,36887.0,36939.5,36811089.0881,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:25:00,36939.5,36961.8,36923.0,36957.0,12353042.5787,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:30:00,36957.0,36975.7,36926.2,36968.3,18155825.8307,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:35:00,36968.4,36968.4,36900.0,36903.6,18974947.8248,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:40:00,36903.6,36906.0,36854.5,36877.0,25576679.40312,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:45:00,36876.9,36877.0,36717.5,36763.7,119139256.19434,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:50:00,36763.7,36820.0,36751.5,36769.7,42573723.1927,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 21:55:00,36769.6,36851.4,36733.1,36839.9,38842441.46784,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:00:00,36840.0,36861.5,36814.3,36852.8,18750787.5754,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:05:00,36852.8,36898.1,36825.9,36889.9,19471955.2617,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:10:00,36890.0,36890.0,36803.0,36803.0,15904942.628,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:15:00,36803.1,36803.1,36730.0,36734.0,36347260.1753,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:20:00,36734.0,36778.7,36705.3,36706.5,31785524.20546,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:25:00,36706.5,36796.2,36600.0,36600.1,168141868.36237,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:30:00,36600.1,36613.0,36401.0,36540.0,215208545.72081,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:35:00,36540.0,36608.0,36454.9,36579.9,82736966.6605,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:40:00,36580.0,36595.0,36451.8,36451.9,36663874.6347,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:45:00,36451.8,36584.0,36450.1,36522.6,33974383.96684,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:50:00,36522.7,36526.0,36460.0,36460.0,36370110.0657,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 22:55:00,36460.0,36460.1,36300.0,36385.4,176248270.12655,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:00:00,36385.5,36428.4,36266.8,36278.9,142470314.4973,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:05:00,36278.8,36375.2,36205.0,36366.3,136365493.40011,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:10:00,36366.2,36390.0,36275.8,36286.4,60716832.5347,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:15:00,36286.5,36360.0,36264.4,36265.0,58020094.29,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:20:00,36265.1,36343.3,36103.0,36229.0,191460740.30563,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:25:00,36229.1,36299.1,36088.0,36120.1,124167798.07218,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:30:00,36120.0,36204.0,36000.0,36094.2,201170784.17101,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:35:00,36094.1,36122.0,35961.0,36046.9,141731043.66177,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:40:00,36046.8,36117.5,36003.7,36077.0,70084824.4602,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:45:00,36076.9,36112.3,35903.8,35954.6,140325084.96031,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:50:00,35954.5,36022.1,35934.0,35941.8,69326112.031,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 23:55:00,35941.8,35999.9,35720.0,35737.0,266179929.35347,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:00:00,35737.0,35886.2,35610.7,35882.3,343183498.37971,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:05:00,35882.4,35962.3,35844.0,35959.0,108177645.93991,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:10:00,35959.0,36005.1,35918.5,35999.8,76611806.16528,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:15:00,35999.9,36059.9,35969.3,35985.8,85867190.69959,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:20:00,35985.8,36079.0,35939.1,36060.0,61978199.5743,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:25:00,36060.0,36124.9,36036.3,36124.5,55822822.77388,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:30:00,36123.4,36139.0,36071.2,36132.0,71445402.69008,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:35:00,36132.0,36139.0,36060.5,36073.1,41405389.0992,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:40:00,36073.1,36085.1,36000.1,36014.9,48219555.3977,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:45:00,36014.9,36019.8,35971.9,35993.9,45204681.888,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:50:00,35993.9,36085.8,35987.4,36065.9,32326911.757,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 00:55:00,36065.9,36109.9,36050.0,36109.9,24287732.9928,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:00:00,36109.9,36147.6,36067.6,36141.1,33171731.5149,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:05:00,36141.1,36171.5,36105.1,36140.8,41708564.79264,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:10:00,36140.8,36161.5,36106.6,36155.4,22453347.5632,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:15:00,36155.5,36158.0,36082.0,36087.0,22241029.5853,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:20:00,36087.1,36106.0,36061.0,36063.1,21291641.6792,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:25:00,36063.2,36130.0,36063.1,36126.3,20962890.209,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:30:00,36126.3,36130.0,36066.7,36079.0,17020179.1166,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:35:00,36079.1,36117.2,36070.0,36117.1,16765266.8719,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:40:00,36117.2,36171.7,36112.4,36166.1,30315716.9861,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:45:00,36166.0,36180.0,36121.5,36126.7,27435861.1226,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:50:00,36126.6,36149.9,36089.9,36149.9,18044059.4609,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 01:55:00,36149.9,36157.5,36076.3,36085.2,19589128.2247,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:00:00,36085.1,36093.6,36054.0,36056.1,18378262.32659,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:05:00,36056.2,36079.0,36034.0,36034.0,23138231.0673,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:10:00,36034.0,36080.0,36027.5,36052.2,18940997.2981,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:15:00,36052.1,36093.6,36052.1,36074.5,16526405.0946,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:20:00,36074.5,36096.0,36070.0,36083.3,11246266.6389,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:25:00,36083.4,36112.8,36070.0,36112.8,14389276.7008,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:30:00,36112.8,36161.0,36112.8,36154.7,29594035.36084,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:35:00,36154.7,36216.9,36154.7,36207.2,40402503.77255,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:40:00,36207.2,36222.0,36170.0,36178.1,41851154.0481,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:45:00,36178.1,36217.9,36150.0,36217.9,21812800.8073,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:50:00,36217.9,36267.0,36214.7,36264.9,48234660.93216,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 02:55:00,36264.9,36310.0,36245.9,36293.3,52283109.46471,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:00:00,36293.3,36310.4,36275.0,36275.1,27835813.9191,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:05:00,36275.1,36280.7,36252.4,36261.0,14906922.6778,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:10:00,36261.0,36342.4,36258.8,36331.1,31560323.1209,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:15:00,36331.0,36341.2,36289.2,36290.0,24764860.2079,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:20:00,36290.0,36340.0,36280.0,36335.0,18977059.8485,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:25:00,36334.9,36380.0,36331.0,36355.2,41006513.74289,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:30:00,36355.4,36370.0,36338.0,36338.0,20390348.0134,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:35:00,36338.0,36345.0,36306.7,36319.6,20983389.0454,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:40:00,36319.7,36347.5,36310.8,36340.0,11221723.4554,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:45:00,36340.0,36379.2,36338.2,36375.0,17129766.8635,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:50:00,36374.9,36387.4,36341.2,36358.2,16432009.7127,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 03:55:00,36358.3,36384.5,36358.2,36378.8,13129148.7373,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:00:00,36378.8,36386.1,36342.5,36348.7,18638933.8243,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:05:00,36348.7,36395.9,36342.6,36394.9,23530205.4364,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:10:00,36395.0,36414.2,36388.7,36397.1,26832528.4954,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:15:00,36397.0,36430.0,36352.0,36370.4,39432260.20654,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:20:00,36370.4,36399.7,36365.4,36369.1,15219051.105,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:25:00,36369.1,36382.6,36320.5,36329.2,35416470.46,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:30:00,36329.1,36377.6,36324.9,36372.7,14739076.3469,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:35:00,36372.8,36455.9,36371.2,36434.7,51774095.36221,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:40:00,36434.7,36458.0,36408.0,36457.8,27770089.3953,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:45:00,36457.7,36461.4,36381.0,36420.1,40884471.1401,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:50:00,36420.1,36443.5,36397.2,36399.9,20406887.8803,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 04:55:00,36399.9,36439.5,36396.5,36409.9,10815147.4968,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:00:00,36410.0,36454.0,36400.0,36454.0,17494316.6449,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:05:00,36453.9,36475.9,36438.1,36470.2,29776343.7842,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:10:00,36470.2,36474.7,36451.1,36454.1,16674852.0622,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:15:00,36454.2,36456.4,36418.4,36418.5,14640660.3164,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:20:00,36418.4,36430.9,36404.0,36409.8,19342613.5135,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:25:00,36409.9,36412.1,36372.0,36372.0,18375986.9769,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:30:00,36372.0,36384.8,36369.4,36378.3,15798374.775,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:35:00,36378.2,36380.0,36342.7,36370.2,37682070.21485,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:40:00,36370.2,36399.2,36346.4,36390.5,20928256.3932,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:45:00,36390.5,36390.5,36343.2,36353.1,13643095.0113,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:50:00,36353.1,36361.0,36335.4,36342.7,16766042.0408,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 05:55:00,36342.7,36359.0,36332.9,36359.0,23613290.908,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:00:00,36358.9,36407.2,36358.9,36388.4,25919665.5517,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:05:00,36388.4,36433.9,36382.9,36426.1,20701345.7671,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:10:00,36426.1,36474.9,36426.1,36467.5,32466165.23901,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
