opentime,open,high,low,close,volume_U,value,signal,position,entry_price,stop_loss,stop_profit,stop_price,unrealized_pnl,realized_pnl,commission
2024-02-03 19:40:00,43015.4,43028.7,43000.0,43013.7,15308512.7368,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 19:45:00,43014.1,43022.9,43000.0,43022.9,10394651.7089,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 19:50:00,43022.9,43034.6,43002.0,43017.9,14926412.5092,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 19:55:00,43017.8,43046.9,43013.5,43046.8,7541274.192,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:00:00,43046.8,43046.9,43017.0,43031.2,7854661.82,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:05:00,43031.3,43031.3,42980.1,42996.9,16006118.3211,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:10:00,42997.0,43029.0,42996.9,43011.1,9518785.3065,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:15:00,43011.0,43024.5,43006.6,43016.5,6825910.7796,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:20:00,43016.4,43016.4,43000.0,43000.5,7589560.1297,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:25:00,43000.6,43028.8,42997.7,43028.7,9515637.7292,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:30:00,43028.7,43066.4,43006.7,43066.4,10446993.037,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:35:00,43066.4,43088.0,43053.9,43060.1,11484721.5959,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:40:00,43060.1,43078.0,43060.0,43071.5,4240017.7352,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:45:00,43071.4,43078.1,43051.3,43059.9,7626130.914,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:50:00,43059.9,43070.0,43047.4,43051.0,5711918.523,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 20:55:00,43051.0,43056.0,43044.4,43047.4,3946472.897,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:00:00,43047.5,43075.0,43047.4,43070.0,6062716.0751,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:05:00,43070.1,43078.9,43061.5,43066.3,3722732.2769,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:10:00,43066.3,43070.0,43065.3,43067.4,2070943.7066,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:15:00,43067.4,43067.5,43055.0,43059.3,4010249.5366,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:20:00,43059.3,43072.4,43033.9,43033.9,4731429.0039,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:25:00,43033.9,43034.0,43017.4,43031.8,5717383.79,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:30:00,43031.8,43031.8,43015.5,43015.9,3597698.7527,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:35:00,43015.8,43023.0,43012.4,43012.4,2245163.3458,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:40:00,43012.4,43029.2,43007.6,43029.2,5358559.9507,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:45:00,43029.2,43029.7,43013.0,43018.5,3374691.8769,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:50:00,43018.6,43026.5,43005.3,43023.8,6757218.1489,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 21:55:00,43023.9,43030.0,43020.5,43030.0,1657531.5618,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:00:00,43029.9,43030.0,43005.4,43014.4,5785233.7623,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:05:00,43014.4,43027.0,43014.4,43023.8,2409956.5251,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:10:00,43023.8,43027.0,42990.6,43009.5,11750759.9249,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:15:00,43009.5,43027.0,43009.5,43022.6,4433503.64,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:20:00,43022.6,43039.9,43022.5,43033.3,3551725.5685,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:25:00,43033.3,43055.3,43033.3,43046.3,4723804.1935,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:30:00,43046.3,43066.0,43046.3,43066.0,5029441.929,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:35:00,43066.0,43066.0,43058.7,43058.8,2557433.6416,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:40:00,43058.7,43065.0,43036.0,43036.0,4036151.4337,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:45:00,43036.0,43036.0,43032.2,43032.3,2610289.3906,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:50:00,43032.2,43034.1,43025.8,43026.8,3030903.6067,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 22:55:00,43026.7,43034.6,42991.6,43016.5,11321787.9146,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:00:00,43016.5,43056.4,43016.4,43050.0,10007719.9518,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:05:00,43050.7,43060.2,43028.0,43054.9,9623722.3009,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:10:00,43055.0,43056.0,43043.7,43047.3,3788554.7657,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:15:00,43047.3,43047.3,43008.6,43015.5,11335775.6364,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:20:00,43015.5,43015.6,42961.7,42978.9,28110159.4124,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:25:00,42978.9,43008.3,42967.9,42994.8,13199680.9045,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:30:00,42994.8,42999.5,42925.9,42954.6,62856074.1428,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:35:00,42954.7,42974.4,42926.5,42937.6,13278086.1646,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:40:00,42937.5,42944.1,42926.6,42944.1,7159453.1702,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:45:00,42944.1,42960.6,42942.2,42958.9,13831514.0397,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:50:00,42958.9,42979.0,42943.8,42950.5,9367836.7297,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 23:55:00,42950.5,42992.4,42950.5,42992.4,7427071.862,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 00:00:00,42992.4,42992.4,42968.2,42970.5,10324565.643,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 00:05:00,42970.4,42973.0,42939.6,42940.3,12958161.4077,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 00:10:00,42940.4,42950.5,42910.0,42940.7,15705119.6521,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 00:15:00,42940.6,42992.4,42940.6,42991.8,21428103.1716,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 00:20:00,42991.8,42992.1,42876.9,42903.0,48514051.4837,1999.1934236,-1.0,-0.047,42903.0,0.0,0.0,0.0,0.0,0.0,0.8065764
2024-02-04 00:25:00,42903.0,42925.9,42891.0,42897.3,14120848.7022,1999.1934236,0.0,-0.047,42903.0,43073.90898253763,42356.091255879575,0.0,0.2678999999998632,0.0,0.0
2024-02-04 00:30:00,42897.3,42921.4,42871.5,42917.9,26673040.761,1999.1934236,0.0,-0.047,42903.0,43074.84458988837,42353.097312357204,0.0,-0.7003000000000684,0.0,0.0
2024-02-04 00:35:00,42917.9,42980.0,42913.4,42976.1,22017141.795,1999.1934236,0.0,-0.047,42903.0,43076.76310667542,42346.958058638666,0.0,-3.435699999999932,0.0,0.0
2024-02-04 00:40:00,42976.1,42980.0,42961.5,42968.8,6280551.6307,1999.1934236,0.0,-0.047,42903.0,43075.795688738806,42350.05379603582,0.0,-3.092600000000137,0.0,0.0
2024-02-04 00:45:00,42968.8,42974.3,42952.0,42965.8,4932342.1902,1999.1934236,0.0,-0.047,42903.0,43075.065978158585,42352.38886989254,0.0,-2.951600000000137,0.0,0.0
2024-02-04 00:50:00,42965.7,42981.7,42959.0,42963.4,6202157.8536,1999.1934236,0.0,-0.047,42903.0,43074.36876413289,42354.61995477477,0.0,-2.8388000000000684,0.0,0.0
2024-02-04 00:55:00,42963.4,43008.4,42963.4,42997.0,14521328.1472,1999.1934236,0.0,-0.047,42903.0,43075.00723122654,42352.57686007507,0.0,-4.418,0.0,0.0
2024-02-04 01:00:00,42996.9,43000.0,42955.9,42960.9,10989436.9876,1999.1934236,0.0,-0.047,42903.0,43075.58452609289,42350.729516502746,0.0,-2.721300000000068,0.0,0.0
2024-02-04 01:05:00,42960.9,42960.9,42943.1,42943.1,7134144.9014,1999.1934236,0.0,-0.047,42903.0,43074.589472210835,42353.913688925335,0.0,-1.8846999999999317,0.0,0.0
2024-02-04 01:10:00,42943.2,42958.7,42925.0,42943.8,13090442.4092,1999.1934236,0.0,-0.047,42903.0,43074.552692779755,42354.0313831048,0.0,-1.9176000000001368,0.0,0.0
2024-02-04 01:15:00,42943.8,42981.8,42937.4,42975.9,7842446.5774,1999.1934236,0.0,-0.047,42903.0,43075.15325596095,42352.109580924975,0.0,-3.4263000000000683,0.0,0.0
2024-02-04 01:20:00,42975.9,42983.9,42955.0,42978.6,7951121.5926,1999.1934236,0.0,-0.047,42903.0,43074.824050532836,42353.163038294915,0.0,-3.5531999999999315,0.0,0.0
2024-02-04 01:25:00,42978.6,42994.6,42977.0,42992.1,5719361.6232,1999.1934236,0.0,-0.047,42903.0,43073.826145169354,42356.35633545807,0.0,-4.187699999999932,0.0,0.0
2024-02-04 01:30:00,42992.0,43004.7,42986.0,42999.5,8032170.5069,1999.1934236,0.0,-0.047,42903.0,43072.9055958221,42359.30209336928,0.0,-4.5355,0.0,0.0
2024-02-04 01:35:00,42999.4,43025.8,42985.4,43014.0,13818460.7393,1999.1934236,0.0,-0.047,42903.0,43073.28767206231,42358.079449400604,0.0,-5.217,0.0,0.0
2024-02-04 01:40:00,43013.9,43018.3,42998.5,43001.0,4901986.9953,1999.1934236,0.0,-0.047,42903.0,43072.43900929966,42360.79517024107,0.0,-4.606,0.0,0.0
2024-02-04 01:45:00,43001.0,43014.5,42990.2,43013.5,5410022.1623,1999.1934236,0.0,-0.047,42903.0,43071.868306808,42362.62141821439,0.0,-5.1935,0.0,0.0
2024-02-04 01:50:00,43013.6,43033.0,43013.5,43030.9,10578157.67896,1999.1934236,0.0,-0.047,42903.0,43071.018684107905,42365.340210854694,0.0,-6.011300000000069,0.0,0.0
2024-02-04 01:55:00,43031.0,43031.0,43011.4,43026.8,8734718.2415,1999.1934236,0.0,-0.047,42903.0,43070.18512834472,42368.0075892969,0.0,-5.818600000000137,0.0,0.0
2024-02-04 02:00:00,43026.7,43048.7,43016.1,43016.1,9015540.3643,1999.1934236,0.0,-0.047,42903.0,43070.135305388234,42368.167022757654,0.0,-5.315699999999931,0.0,0.0
2024-02-04 02:05:00,43016.2,43021.0,43005.0,43005.1,6210813.4276,1999.1934236,0.0,-0.047,42903.0,43069.097980324084,42371.48646296292,0.0,-4.798699999999932,0.0,0.0
2024-02-04 02:10:00,43005.1,43029.1,43005.0,43028.5,8514633.2396,1999.1934236,0.0,-0.047,42903.0,43068.55514722499,42373.22352888003,0.0,-5.8985,0.0,0.0
2024-02-04 02:15:00,43028.6,43055.0,43024.1,43038.7,12104547.7586,1999.1934236,0.0,-0.047,42903.0,43068.42353832946,42373.64467734574,0.0,-6.377899999999864,0.0,0.0
2024-02-04 02:20:00,43038.7,43038.8,43017.7,43018.3,5215100.3887,1999.1934236,0.0,-0.047,42903.0,43067.710162873154,42375.92747880591,0.0,-5.419100000000137,0.0,0.0
2024-02-04 02:25:00,43018.2,43030.2,43018.2,43024.8,3500942.725,1999.1934236,0.0,-0.047,42903.0,43066.463613315136,42379.916437391556,0.0,-5.7246000000001365,0.0,0.0
2024-02-04 02:30:00,43024.9,43025.4,43012.6,43013.9,4243698.7453,1999.1934236,0.0,-0.047,42903.0,43065.27952268044,42383.70552742261,0.0,-5.212300000000068,0.0,0.0
2024-02-04 02:35:00,43013.8,43016.5,43009.0,43014.2,3434212.0989,1999.1934236,0.0,-0.047,42903.0,43063.794052172336,42388.45903304853,0.0,-5.226399999999863,0.0,0.0
2024-02-04 02:40:00,43014.1,43014.2,43000.8,43008.8,4348465.5631,1999.1934236,0.0,-0.047,42903.0,43062.67745631314,42392.03213979795,0.0,-4.972600000000137,0.0,0.0
2024-02-04 02:45:00,43008.7,43015.9,43003.5,43015.9,3670195.896,1999.1934236,0.0,-0.047,42903.0,43061.51462945227,42395.753185752736,0.0,-5.306300000000069,0.0,0.0
2024-02-04 02:50:00,43015.8,43015.9,42997.5,43005.9,5884702.4669,1999.1934236,0.0,-0.047,42903.0,43060.722788625455,42398.28707639854,0.0,-4.836300000000068,0.0,0.0
2024-02-04 02:55:00,43006.0,43006.0,42997.6,43001.3,3086691.7137,1999.1934236,0.0,-0.047,42903.0,43059.34513637992,42402.69556358427,0.0,-4.620100000000137,0.0,0.0
2024-02-04 03:00:00,43001.2,43017.9,43001.2,43017.7,4694432.0502,1999.1934236,0.0,-0.047,42903.0,43058.47793237539,42405.47061639874,0.0,-5.3908999999998635,0.0,0.0
2024-02-04 03:05:00,43017.6,43017.6,43011.0,43013.4,2711101.807,1999.1934236,0.0,-0.047,42903.0,43057.02581413283,42410.11739477495,0.0,-5.188800000000068,0.0,0.0
2024-02-04 03:10:00,43013.4,43026.7,43007.7,43024.6,5059927.14,1999.1934236,0.0,-0.047,42903.0,43056.32312586934,42412.365997218105,0.0,-5.715199999999932,0.0,0.0
2024-02-04 03:15:00,43024.5,43026.7,43020.6,43024.0,2348428.3597,1999.1934236,0.0,-0.047,42903.0,43054.86094579947,42417.0449734417,0.0,-5.687,0.0,0.0
2024-02-04 03:20:00,43024.0,43030.9,43008.7,43019.7,5141383.5226,1999.1934236,0.0,-0.047,42903.0,43054.374505968524,42418.60158090072,0.0,-5.484899999999863,0.0,0.0
2024-02-04 03:25:00,43019.7,43023.5,43019.6,43019.7,1128211.5739,1999.1934236,0.0,-0.047,42903.0,43052.80457137366,42423.625371604285,0.0,-5.484899999999863,0.0,0.0
2024-02-04 03:30:00,43019.7,43025.0,43017.0,43024.8,2172658.4688,1999.1934236,0.0,-0.047,42903.0,43051.4973740954,42427.80840289471,0.0,-5.7246000000001365,0.0,0.0
2024-02-04 03:35:00,43024.7,43029.7,43017.7,43021.6,5046596.9652,1999.1934236,0.0,-0.047,42903.0,43050.4438339276,42431.17973143168,0.0,-5.574199999999932,0.0,0.0
2024-02-04 03:40:00,43021.6,43030.0,43021.5,43024.0,2702629.9172,1999.1934236,0.0,-0.047,42903.0,43049.19450257132,42435.17759177178,0.0,-5.687,0.0,0.0
2024-02-04 03:45:00,43024.1,43030.9,43004.5,43006.9,7407464.9674,1999.1934236,0.0,-0.047,42903.0,43049.02552039785,42435.71833472688,0.0,-4.883300000000069,0.0,0.0
2024-02-04 03:50:00,43006.9,43015.4,43006.9,43009.3,2950057.7074,1999.1934236,0.0,-0.047,42903.0,43047.79307372645,42439.662164075366,0.0,-4.996100000000137,0.0,0.0
2024-02-04 03:55:00,43009.4,43015.7,43004.2,43015.7,4247752.7577,1999.1934236,0.0,-0.047,42903.0,43046.7538704678,42442.98761450304,0.0,-5.296899999999863,0.0,0.0
2024-02-04 04:00:00,43015.7,43018.7,42987.6,42991.1,15558912.6628,1999.1934236,0.0,-0.047,42903.0,43046.89370534318,42442.54014290182,0.0,-4.140699999999931,0.0,0.0
2024-02-04 04:05:00,42991.1,42996.3,42969.6,42971.9,12743398.8964,1999.1934236,0.0,-0.047,42903.0,43046.76997075576,42442.93609358156,0.0,-3.2383000000000686,0.0,0.0
2024-02-04 04:10:00,42971.9,42980.1,42960.0,42960.3,8708665.3759,1999.1934236,0.0,-0.047,42903.0,43046.25485205629,42444.58447341987,0.0,-2.6931000000001366,0.0,0.0
2024-02-04 04:15:00,42960.2,42970.4,42936.4,42936.4,8911131.0164,1999.1934236,0.0,-0.047,42903.0,43046.57324667467,42443.56561064106,0.0,-1.5698000000000685,0.0,0.0
2024-02-04 04:20:00,42936.4,42947.3,42930.3,42937.7,11940728.5217,1999.1934236,0.0,-0.047,42903.0,43045.87594611902,42445.79697241914,0.0,-1.6308999999998632,0.0,0.0
2024-02-04 04:25:00,42937.8,42939.5,42900.0,42902.9,18754357.97902,1999.1934236,-1.0,-0.047,42903.0,43046.526232474745,42443.71605608082,0.0,0.004699999999931606,0.0,0.0
2024-02-04 04:30:00,42902.9,42937.0,42892.8,42912.9,20271871.4135,1999.1934236,0.0,-0.047,42903.0,43047.448539230994,42440.764674460814,0.0,-0.4653000000000684,0.0,0.0
2024-02-04 04:35:00,42913.0,42940.5,42912.9,42936.0,10120774.1345,1999.1934236,0.0,-0.047,42903.0,43047.371770906815,42441.01033309818,0.0,-1.551,0.0,0.0
2024-02-04 04:40:00,42936.0,42936.0,42910.3,42912.8,10925439.1028,1999.1934236,0.0,-0.047,42903.0,43047.18282125316,42441.614971989875,0.0,-0.4606000000001368,0.0,0.0
2024-02-04 04:45:00,42912.7,42929.1,42911.0,42920.3,8678597.4479,1999.1934236,0.0,-0.047,42903.0,43046.54374004777,42443.66003184713,0.0,-0.8131000000001368,0.0,0.0
2024-02-04 04:50:00,42920.4,42929.9,42910.4,42910.4,8558044.3961,1999.1934236,0.0,-0.047,42903.0,43045.9956002853,42445.41407908705,0.0,-0.3478000000000684,0.0,0.0
2024-02-04 04:55:00,42910.5,42915.1,42876.8,42902.0,18870805.446,1999.1934236,0.0,-0.047,42903.0,43046.573033615234,42443.56629243125,0.0,0.047,0.0,0.0
2024-02-04 05:00:00,42902.0,42905.7,42879.9,42887.6,11141834.3334,1999.1934236,0.0,-0.047,42903.0,43046.39954511981,42444.121455616594,0.0,0.7238000000000684,0.0,0.0
2024-02-04 05:05:00,42887.5,42904.3,42874.5,42904.3,13843124.6219,1999.1934236,0.0,-0.047,42903.0,43046.46621720172,42443.90810495449,0.0,-0.06110000000013679,0.0,0.0
2024-02-04 05:10:00,42904.3,42936.0,42904.2,42931.0,16561831.947,1999.1934236,0.0,-0.047,42903.0,43046.65114318742,42443.31634180027,0.0,-1.316,0.0,0.0
