opentime,open,high,low,close,volume_USDT,value,signal,position,entry_price,stop_price,stop_loss,stop_profit,unrealized_pnl,realized_pnl,commission
2023-11-28 13:45:00,2031.19,2032.84,2028.07,2029.55,13206834.97112,109873.59279999998,0.0,-40.0,2026.09,0.0,2042.4593765782697,2020.479611571661,-138.40000000000146,0.0,0.0
2023-11-28 13:50:00,2029.55,2035.75,2029.27,2035.74,23865678.00386,109873.59279999998,0.0,-40.0,2026.09,0.0,2044.3083497721789,2022.3285847655702,-386.00000000000364,0.0,0.0
2023-11-28 13:55:00,2035.74,2036.65,2034.35,2034.79,23934651.50409,109873.59279999998,0.0,-40.0,2026.09,0.0,2045.496197750273,2023.5164327436644,-348.0000000000018,0.0,0.0
2023-11-28 14:00:00,2034.8,2036.0,2031.19,2033.13,18816046.98861,109873.59279999998,0.0,-40.0,2026.09,0.0,2045.9663241825012,2023.9865591758926,-281.60000000000764,0.0,0.0
2023-11-28 14:05:00,2033.13,2034.67,2032.02,2034.54,11658485.32938,109873.59279999998,0.0,-40.0,2026.09,0.0,2046.6801628171088,2024.7003978105001,-338.0000000000018,0.0,0.0
2023-11-28 14:10:00,2034.54,2035.18,2033.24,2034.7,11016922.52289,109873.59279999998,0.0,-40.0,2026.09,0.0,2047.2556300364317,2025.275865029823,-344.4000000000051,0.0,0.0
2023-11-28 14:15:00,2034.7,2034.77,2031.7,2032.46,10549900.94153,109873.59279999998,0.0,-40.0,2026.09,0.0,2047.0842230073963,2025.1044580007876,-254.80000000000473,0.0,0.0
2023-11-28 14:20:00,2032.47,2034.33,2031.88,2034.33,7541028.56327,109873.59279999998,0.0,-40.0,2026.09,0.0,2048.058144115333,2024.9481239435984,-329.60000000000036,0.0,0.0
2023-11-28 14:25:00,2034.33,2036.57,2034.32,2035.55,13279547.11545,109873.59279999998,0.0,-40.0,2026.09,0.0,2048.612180404842,2025.5021602331076,-378.40000000000146,0.0,0.0
2023-11-28 14:30:00,2035.55,2035.55,2032.42,2034.69,12029806.62083,109873.59279999998,0.0,-40.0,2026.09,0.0,2048.7939937074934,2025.683973535759,-344.00000000000546,0.0,0.0
2023-11-28 14:35:00,2034.7,2042.51,2032.01,2041.49,48537391.22034,109873.59279999998,0.0,-40.0,2026.09,0.0,2052.4655464030575,2026.289130835528,-616.0000000000036,0.0,0.0
2023-11-28 14:40:00,2041.52,2042.16,2035.58,2035.72,28584333.20263,109873.59279999998,0.0,-40.0,2026.09,0.0,2052.4261212710935,2026.249705703564,-385.20000000000437,0.0,0.0
2023-11-28 14:45:00,2035.73,2038.0,2034.0,2035.8,21735731.54102,109873.59279999998,0.0,-40.0,2026.09,0.0,2052.3827034288706,2026.206287861341,-388.40000000000146,0.0,0.0
2023-11-28 14:50:00,2035.8,2036.6,2033.58,2033.7,12218873.83182,109873.59279999998,0.0,-40.0,2026.09,0.0,2051.7605035514007,2025.584087983871,-304.4000000000051,0.0,0.0
2023-11-28 14:55:00,2033.71,2034.05,2030.0,2031.02,26455050.30802,109873.59279999998,0.0,-40.0,2026.09,0.0,2050.529039319004,2024.3526237514743,-197.20000000000255,0.0,0.0
2023-11-28 15:00:00,2031.01,2034.43,2029.23,2033.73,21424246.44555,109873.59279999998,0.0,-40.0,2026.09,0.0,2050.2503903407915,2024.073974773262,-305.600000000004,0.0,0.0
2023-11-28 15:05:00,2033.72,2035.54,2033.4,2034.27,10710642.08124,109873.59279999998,0.0,-40.0,2026.09,0.0,2050.157047446841,2023.9806318793112,-327.20000000000255,0.0,0.0
2023-11-28 15:10:00,2034.28,2034.68,2031.04,2031.61,12441693.99649,109873.59279999998,0.0,-40.0,2026.09,0.0,2049.3637935718166,2023.1873780042872,-220.79999999999927,0.0,0.0
2023-11-28 15:15:00,2031.6,2033.92,2030.86,2033.92,8571404.6355,109873.59279999998,0.0,-40.0,2026.09,0.0,2049.336793953045,2023.1603783855153,-313.2000000000062,0.0,0.0
2023-11-28 15:20:00,2033.92,2033.99,2032.48,2033.65,8396900.75245,109873.59279999998,0.0,-40.0,2026.09,0.0,2048.7608918270107,2023.4158468201856,-302.4000000000069,0.0,0.0
2023-11-28 15:25:00,2033.64,2034.69,2028.88,2029.33,25954881.38045,109873.59279999998,0.0,-40.0,2026.09,0.0,2048.1533796757667,2021.7136950265724,-129.60000000000036,0.0,0.0
