opentime,open,high,low,close,volume,closetime,volume_U,num_trade,taker_buy,taker_buy_volume_U,ignore
2024-06-13 11:45:00,150.386,150.388,150.012,150.076,13985.0,2024-06-13 11:45:59,2099658.622,1348,5832.0,875431.852,0.0
2024-06-13 11:46:00,150.074,150.081,149.733,149.743,53503.0,2024-06-13 11:46:59,8020063.782,3287,17145.0,2569916.884,0.0
2024-06-13 11:47:00,149.743,149.866,149.548,149.564,34448.0,2024-06-13 11:47:59,5156414.611,2310,17601.0,2635152.877,0.0
2024-06-13 11:48:00,149.564,149.877,149.564,149.876,15648.0,2024-06-13 11:48:59,2342480.06,1667,11532.0,1726252.217,0.0
2024-06-13 11:49:00,149.877,149.886,149.782,149.828,4457.0,2024-06-13 11:49:59,667780.875,601,2094.0,313732.253,0.0
2024-06-13 11:50:00,149.829,149.833,149.0,149.465,59541.0,2024-06-13 11:50:59,8892640.963,5530,21597.0,3226229.85,0.0
2024-06-13 11:51:00,149.466,149.548,149.182,149.25,19377.0,2024-06-13 11:51:59,2894148.68,2068,6293.0,940174.227,0.0
2024-06-13 11:52:00,149.25,149.591,149.25,149.499,17824.0,2024-06-13 11:52:59,2663603.047,2551,11528.0,1722752.563,0.0
2024-06-13 11:53:00,149.498,149.557,149.368,149.37,9225.0,2024-06-13 11:53:59,1379061.016,1051,3545.0,530019.898,0.0
2024-06-13 11:54:00,149.371,149.418,149.268,149.315,6278.0,2024-06-13 11:54:59,937383.857,864,3060.0,456909.682,0.0
2024-06-13 11:55:00,149.315,149.439,149.0,149.231,19190.0,2024-06-13 11:55:59,2863706.382,2054,8491.0,1267410.044,0.0
2024-06-13 11:56:00,149.231,149.28,149.085,149.136,12101.0,2024-06-13 11:56:59,1805242.856,1343,4604.0,686878.098,0.0
2024-06-13 11:57:00,149.131,149.333,149.131,149.264,7163.0,2024-06-13 11:57:59,1069046.543,870,4755.0,709683.148,0.0
2024-06-13 11:58:00,149.264,149.508,149.205,149.505,7096.0,2024-06-13 11:58:59,1059784.384,1104,4827.0,721011.556,0.0
2024-06-13 11:59:00,149.508,149.611,149.424,149.577,8569.0,2024-06-13 11:59:59,1281401.584,1145,5080.0,759660.704,0.0
2024-06-13 12:00:00,149.577,149.618,149.303,149.399,6980.0,2024-06-13 12:00:59,1043248.48,1236,3313.0,495196.075,0.0
2024-06-13 12:01:00,149.377,149.821,149.371,149.743,13985.0,2024-06-13 12:01:59,2092831.255,2019,8521.0,1275329.514,0.0
2024-06-13 12:02:00,149.726,149.905,149.687,149.802,18732.0,2024-06-13 12:02:59,2806474.7,1829,10425.0,1561898.726,0.0
2024-06-13 12:03:00,149.803,149.982,149.8,149.81,8469.0,2024-06-13 12:03:59,1269384.229,997,4464.0,669078.914,0.0
2024-06-13 12:04:00,149.811,149.817,149.588,149.589,7739.0,2024-06-13 12:04:59,1158520.878,909,2688.0,402321.222,0.0
2024-06-13 12:05:00,149.589,149.763,149.588,149.624,5631.0,2024-06-13 12:05:59,842744.708,795,2830.0,423535.001,0.0
2024-06-13 12:06:00,149.619,149.799,149.591,149.768,4244.0,2024-06-13 12:06:59,635433.539,654,3006.0,450088.657,0.0
2024-06-13 12:07:00,149.768,149.849,149.747,149.831,4605.0,2024-06-13 12:07:59,689855.599,715,2388.0,357733.55,0.0
2024-06-13 12:08:00,149.826,149.834,149.631,149.67,2673.0,2024-06-13 12:08:59,400227.648,475,1301.0,194790.108,0.0
2024-06-13 12:09:00,149.67,149.827,149.67,149.764,5089.0,2024-06-13 12:09:59,762143.06,660,2569.0,384736.2,0.0
2024-06-13 12:10:00,149.764,149.826,149.69,149.78,3536.0,2024-06-13 12:10:59,529492.423,434,2665.0,399051.817,0.0
2024-06-13 12:11:00,149.78,149.798,149.68,149.681,3184.0,2024-06-13 12:11:59,476811.983,389,1453.0,217579.552,0.0
2024-06-13 12:12:00,149.681,149.902,149.671,149.902,3521.0,2024-06-13 12:12:59,527363.976,545,2543.0,380881.783,0.0
2024-06-13 12:13:00,149.903,150.254,149.903,150.254,13426.0,2024-06-13 12:13:59,2015216.084,1517,9781.0,1468087.34,0.0
2024-06-13 12:14:00,150.253,150.288,150.212,150.262,6762.0,2024-06-13 12:14:59,1016039.472,810,3638.0,546628.858,0.0
2024-06-13 12:15:00,150.263,150.409,150.213,150.301,11753.0,2024-06-13 12:15:59,1766515.305,1192,5978.0,898574.328,0.0
2024-06-13 12:16:00,150.3,150.445,150.261,150.261,9179.0,2024-06-13 12:16:59,1380078.108,765,3807.0,572451.923,0.0
2024-06-13 12:17:00,150.261,150.294,150.076,150.076,5397.0,2024-06-13 12:17:59,810714.986,693,2077.0,312010.015,0.0
2024-06-13 12:18:00,150.075,150.379,150.064,150.201,6587.0,2024-06-13 12:18:59,989759.771,736,2954.0,443866.984,0.0
2024-06-13 12:19:00,150.201,150.208,149.988,150.048,3969.0,2024-06-13 12:19:59,595662.244,608,1530.0,229599.116,0.0
2024-06-13 12:20:00,150.063,150.238,150.063,150.22,4085.0,2024-06-13 12:20:59,613335.303,657,2621.0,393521.306,0.0
2024-06-13 12:21:00,150.225,150.393,150.225,150.369,4492.0,2024-06-13 12:21:59,675338.317,668,2802.0,421231.664,0.0
2024-06-13 12:22:00,150.37,150.457,150.272,150.383,6251.0,2024-06-13 12:22:59,939982.136,857,2996.0,450510.837,0.0
2024-06-13 12:23:00,150.382,150.432,150.288,150.29,2059.0,2024-06-13 12:23:59,309602.804,382,1090.0,163900.103,0.0
2024-06-13 12:24:00,150.298,150.479,150.298,150.478,3901.0,2024-06-13 12:24:59,586749.697,484,2326.0,349856.711,0.0
2024-06-13 12:25:00,150.476,150.478,150.38,150.408,9240.0,2024-06-13 12:25:59,1389925.366,1677,4309.0,648199.663,0.0
2024-06-13 12:26:00,150.407,150.606,150.392,150.575,11172.0,2024-06-13 12:26:59,1681837.822,1077,8364.0,1259132.786,0.0
2024-06-13 12:27:00,150.568,150.754,150.561,150.682,8993.0,2024-06-13 12:27:59,1355145.647,942,6234.0,939438.816,0.0
2024-06-13 12:28:00,150.677,150.724,150.587,150.724,6678.0,2024-06-13 12:28:59,1006044.966,740,3261.0,491273.188,0.0
2024-06-13 12:29:00,150.721,150.721,150.54,150.65,5342.0,2024-06-13 12:29:59,804677.185,651,2537.0,382134.995,0.0
2024-06-13 12:30:00,150.642,152.361,150.36,151.655,241296.0,2024-06-13 12:30:59,36564116.925,18469,137513.0,20843657.506,0.0
2024-06-13 12:31:00,151.662,151.963,151.232,151.531,71375.0,2024-06-13 12:31:59,10820385.538,7141,38807.0,5883379.997,0.0
2024-06-13 12:32:00,151.531,151.959,151.493,151.836,39213.0,2024-06-13 12:32:59,5952526.681,4448,21350.0,3241027.873,0.0
2024-06-13 12:33:00,151.836,151.837,150.598,151.097,103519.0,2024-06-13 12:33:59,15643040.874,8996,47185.0,7128887.681,0.0
2024-06-13 12:34:00,151.097,151.409,150.828,151.168,25490.0,2024-06-13 12:34:59,3851092.117,3549,13333.0,2014548.068,0.0
2024-06-13 12:35:00,151.168,151.379,150.88,151.359,21671.0,2024-06-13 12:35:59,3274706.598,2676,13905.0,2101390.8,0.0
2024-06-13 12:36:00,151.358,151.766,151.255,151.529,21743.0,2024-06-13 12:36:59,3295078.625,2698,11066.0,1677390.476,0.0
2024-06-13 12:37:00,151.526,151.579,151.031,151.031,17341.0,2024-06-13 12:37:59,2623664.69,2507,6852.0,1036922.802,0.0
2024-06-13 12:38:00,151.043,151.044,150.665,150.855,27600.0,2024-06-13 12:38:59,4163500.339,3096,11564.0,1744687.62,0.0
2024-06-13 12:39:00,150.864,150.884,150.18,150.294,29532.0,2024-06-13 12:39:59,4441420.637,3146,9814.0,1476108.395,0.0
2024-06-13 12:40:00,150.316,150.515,150.254,150.254,17715.0,2024-06-13 12:40:59,2663981.671,2485,7432.0,1117815.963,0.0
2024-06-13 12:41:00,150.255,150.549,150.02,150.407,23667.0,2024-06-13 12:41:59,3556986.945,2660,11486.0,1726412.058,0.0
2024-06-13 12:42:00,150.4,150.478,150.265,150.451,5985.0,2024-06-13 12:42:59,900127.638,948,3709.0,557862.181,0.0
2024-06-13 12:43:00,150.451,150.618,149.97,150.073,16871.0,2024-06-13 12:43:59,2534996.001,1906,7118.0,1069731.583,0.0
2024-06-13 12:44:00,150.073,150.258,150.041,150.253,6958.0,2024-06-13 12:44:59,1044530.528,1128,4218.0,633231.293,0.0
2024-06-13 12:45:00,150.252,150.59,150.204,150.579,9548.0,2024-06-13 12:45:59,1435933.945,1498,6500.0,977481.833,0.0
2024-06-13 12:46:00,150.591,150.591,150.235,150.31,7273.0,2024-06-13 12:46:59,1093870.865,1114,2281.0,343059.736,0.0
2024-06-13 12:47:00,150.307,150.659,150.21,150.613,7707.0,2024-06-13 12:47:59,1159609.754,1187,5381.0,809819.418,0.0
2024-06-13 12:48:00,150.613,150.618,150.407,150.496,7743.0,2024-06-13 12:48:59,1165638.978,1062,3067.0,461710.139,0.0
2024-06-13 12:49:00,150.488,150.488,150.198,150.212,7547.0,2024-06-13 12:49:59,1134370.104,1027,2579.0,387639.569,0.0
2024-06-13 12:50:00,150.213,150.277,149.678,149.783,22174.0,2024-06-13 12:50:59,3323228.656,2189,5720.0,857489.419,0.0
2024-06-13 12:51:00,149.785,150.192,149.623,149.98,18489.0,2024-06-13 12:51:59,2771998.226,2488,8744.0,1311038.805,0.0
2024-06-13 12:52:00,149.98,149.98,149.204,149.666,26994.0,2024-06-13 12:52:59,4036145.803,2655,11670.0,1745268.283,0.0
2024-06-13 12:53:00,149.667,149.667,149.228,149.327,27092.0,2024-06-13 12:53:59,4047719.313,2516,7056.0,1054561.338,0.0
2024-06-13 12:54:00,149.328,149.738,149.265,149.697,14716.0,2024-06-13 12:54:59,2200540.722,1766,10574.0,1581328.719,0.0
2024-06-13 12:55:00,149.696,149.741,149.27,149.432,16080.0,2024-06-13 12:55:59,2403659.681,1627,6092.0,910465.108,0.0
2024-06-13 12:56:00,149.433,149.675,149.359,149.664,14055.0,2024-06-13 12:56:59,2100818.046,1463,8092.0,1209549.798,0.0
2024-06-13 12:57:00,149.664,149.998,149.629,149.957,16727.0,2024-06-13 12:57:59,2505940.615,1587,10389.0,1556230.437,0.0
2024-06-13 12:58:00,149.956,150.099,149.907,149.989,13049.0,2024-06-13 12:58:59,1957285.375,1470,6728.0,1009165.793,0.0
2024-06-13 12:59:00,149.988,150.009,149.808,150.009,7939.0,2024-06-13 12:59:59,1190124.312,794,3070.0,460175.14,0.0
2024-06-13 13:00:00,150.01,150.335,149.882,150.226,15786.0,2024-06-13 13:00:59,2370891.078,2086,9395.0,1411026.045,0.0
2024-06-13 13:01:00,150.215,150.394,150.162,150.304,8510.0,2024-06-13 13:01:59,1278936.408,1035,3387.0,508998.589,0.0
2024-06-13 13:02:00,150.305,150.37,150.115,150.172,7973.0,2024-06-13 13:02:59,1197735.401,956,2859.0,429567.6,0.0
2024-06-13 13:03:00,150.173,150.246,149.943,149.978,5464.0,2024-06-13 13:03:59,819817.188,836,2501.0,375255.144,0.0
2024-06-13 13:04:00,149.979,150.01,149.886,149.981,5249.0,2024-06-13 13:04:59,787041.62,844,2785.0,417586.923,0.0
2024-06-13 13:05:00,149.985,150.029,149.551,149.827,24493.0,2024-06-13 13:05:59,3668022.211,2275,8268.0,1238564.415,0.0
2024-06-13 13:06:00,149.827,149.978,149.649,149.754,6505.0,2024-06-13 13:06:59,974318.077,1038,3408.0,510470.579,0.0
2024-06-13 13:07:00,149.749,149.864,149.689,149.838,5272.0,2024-06-13 13:07:59,789565.185,675,1949.0,291856.138,0.0
2024-06-13 13:08:00,149.811,149.811,149.461,149.496,7075.0,2024-06-13 13:08:59,1058330.276,1018,1807.0,270331.158,0.0
2024-06-13 13:09:00,149.493,149.511,149.021,149.311,22655.0,2024-06-13 13:09:59,3381143.118,2473,8672.0,1294201.595,0.0
2024-06-13 13:10:00,149.312,149.549,149.273,149.463,9863.0,2024-06-13 13:10:59,1473843.095,1202,6217.0,928996.522,0.0
2024-06-13 13:11:00,149.467,149.546,149.421,149.49,6643.0,2024-06-13 13:11:59,993095.346,942,3974.0,594089.502,0.0
2024-06-13 13:12:00,149.489,149.793,149.464,149.708,7209.0,2024-06-13 13:12:59,1079095.537,1095,4138.0,619334.347,0.0
2024-06-13 13:13:00,149.707,149.774,149.6,149.774,4178.0,2024-06-13 13:13:59,625384.689,814,1839.0,275299.56,0.0
2024-06-13 13:14:00,149.779,149.955,149.766,149.908,7644.0,2024-06-13 13:14:59,1145537.996,1154,3892.0,583261.554,0.0
2024-06-13 13:15:00,149.908,150.199,149.859,150.19,8585.0,2024-06-13 13:15:59,1288095.798,1309,5691.0,853884.579,0.0
2024-06-13 13:16:00,150.19,150.216,150.064,150.101,8421.0,2024-06-13 13:16:59,1264494.861,1148,4013.0,602573.847,0.0
2024-06-13 13:17:00,150.108,150.359,150.074,150.255,9674.0,2024-06-13 13:17:59,1453234.108,1228,4506.0,676950.687,0.0
2024-06-13 13:18:00,150.251,150.35,150.121,150.349,3121.0,2024-06-13 13:18:59,468818.92,563,1956.0,293821.797,0.0
2024-06-13 13:19:00,150.346,150.354,150.225,150.256,4411.0,2024-06-13 13:19:59,662972.212,667,2228.0,334863.507,0.0
2024-06-13 13:20:00,150.272,150.338,150.149,150.243,8406.0,2024-06-13 13:20:59,1263354.975,767,4724.0,709934.403,0.0
2024-06-13 13:21:00,150.238,150.257,150.084,150.186,8168.0,2024-06-13 13:21:59,1226644.284,884,3168.0,475826.749,0.0
2024-06-13 13:22:00,150.186,150.353,150.176,150.335,2032.0,2024-06-13 13:22:59,305396.128,403,1581.0,237602.295,0.0
2024-06-13 13:23:00,150.335,150.493,150.335,150.493,7346.0,2024-06-13 13:23:59,1104978.136,888,5541.0,833460.83,0.0
2024-06-13 13:24:00,150.492,150.798,150.484,150.748,22082.0,2024-06-13 13:24:59,3327736.697,1784,15571.0,2346519.622,0.0
2024-06-13 13:25:00,150.748,150.88,150.728,150.755,8378.0,2024-06-13 13:25:59,1263368.339,1170,5583.0,841902.119,0.0
2024-06-13 13:26:00,150.755,150.876,150.7,150.765,8736.0,2024-06-13 13:26:59,1317334.363,872,3338.0,503358.156,0.0
2024-06-13 13:27:00,150.764,150.814,150.738,150.777,3078.0,2024-06-13 13:27:59,464101.523,528,1996.0,300951.739,0.0
2024-06-13 13:28:00,150.795,151.0,150.768,150.934,6958.0,2024-06-13 13:28:59,1050103.503,959,5220.0,787791.392,0.0
2024-06-13 13:29:00,150.933,151.266,150.933,151.091,14599.0,2024-06-13 13:29:59,2206583.802,1870,9352.0,1413464.608,0.0
2024-06-13 13:30:00,151.101,151.322,150.818,150.907,20072.0,2024-06-13 13:30:59,3032475.427,2259,7786.0,1176648.764,0.0
2024-06-13 13:31:00,150.896,151.235,150.78,151.232,12273.0,2024-06-13 13:31:59,1853300.245,1674,8056.0,1216613.194,0.0
2024-06-13 13:32:00,151.219,151.484,150.934,150.968,16194.0,2024-06-13 13:32:59,2449430.316,2188,6502.0,983734.247,0.0
2024-06-13 13:33:00,150.97,151.237,150.97,151.008,4713.0,2024-06-13 13:33:59,712189.734,916,3151.0,476125.341,0.0
2024-06-13 13:34:00,151.0,151.233,151.0,151.134,10546.0,2024-06-13 13:34:59,1593782.951,1099,2847.0,430219.16,0.0
2024-06-13 13:35:00,151.142,151.298,151.029,151.029,8007.0,2024-06-13 13:35:59,1210362.672,1203,3409.0,515332.664,0.0
2024-06-13 13:36:00,151.028,151.322,151.028,151.18,7268.0,2024-06-13 13:36:59,1099048.895,1052,3409.0,515482.863,0.0
2024-06-13 13:37:00,151.176,151.42,151.15,151.399,6269.0,2024-06-13 13:37:59,948832.166,782,4533.0,686071.548,0.0
2024-06-13 13:38:00,151.394,151.725,151.336,151.694,23988.0,2024-06-13 13:38:59,3635831.302,2365,15686.0,2377464.022,0.0
2024-06-13 13:39:00,151.694,151.76,151.539,151.602,20664.0,2024-06-13 13:39:59,3133908.476,3302,10610.0,1609082.218,0.0
2024-06-13 13:40:00,151.593,151.663,151.404,151.436,17159.0,2024-06-13 13:40:59,2600103.797,1573,4992.0,756506.942,0.0
2024-06-13 13:41:00,151.435,151.672,151.239,151.599,20592.0,2024-06-13 13:41:59,3118604.05,1823,7866.0,1191174.318,0.0
2024-06-13 13:42:00,151.588,151.595,151.371,151.4,9230.0,2024-06-13 13:42:59,1397889.555,903,3106.0,470489.124,0.0
2024-06-13 13:43:00,151.4,151.48,151.321,151.403,5697.0,2024-06-13 13:43:59,862570.768,786,2829.0,428351.713,0.0
2024-06-13 13:44:00,151.404,151.405,151.217,151.32,9778.0,2024-06-13 13:44:59,1479587.557,1034,2818.0,426398.205,0.0
2024-06-13 13:45:00,151.32,151.32,151.063,151.063,8905.0,2024-06-13 13:45:59,1346355.85,1123,3167.0,478853.031,0.0
2024-06-13 13:46:00,151.073,151.241,150.918,150.95,12873.0,2024-06-13 13:46:59,1944679.439,1646,5064.0,765207.968,0.0
2024-06-13 13:47:00,150.942,150.947,150.735,150.761,8558.0,2024-06-13 13:47:59,1290670.482,1242,2571.0,387734.686,0.0
2024-06-13 13:48:00,150.761,150.9,150.743,150.853,4568.0,2024-06-13 13:48:59,689015.046,670,2131.0,321427.094,0.0
2024-06-13 13:49:00,150.853,151.016,150.82,150.821,6290.0,2024-06-13 13:49:59,949289.83,622,4172.0,629692.351,0.0
2024-06-13 13:50:00,150.82,150.899,150.76,150.76,5031.0,2024-06-13 13:50:59,758793.994,729,3262.0,491999.605,0.0
2024-06-13 13:51:00,150.757,150.813,150.389,150.429,16684.0,2024-06-13 13:51:59,2511430.82,1742,3664.0,551627.062,0.0
2024-06-13 13:52:00,150.428,150.47,150.206,150.384,30638.0,2024-06-13 13:52:59,4606248.124,2955,14109.0,2121505.04,0.0
2024-06-13 13:53:00,150.383,150.589,150.383,150.475,8553.0,2024-06-13 13:53:59,1287092.496,914,6526.0,982023.994,0.0
2024-06-13 13:54:00,150.475,150.531,150.39,150.416,6099.0,2024-06-13 13:54:59,917603.397,733,2909.0,437658.681,0.0
2024-06-13 13:55:00,150.428,150.447,150.146,150.161,11656.0,2024-06-13 13:55:59,1751294.496,1222,2777.0,417303.88,0.0
2024-06-13 13:56:00,150.161,150.215,150.037,150.164,14985.0,2024-06-13 13:56:59,2249113.656,1110,11153.0,1673995.568,0.0
2024-06-13 13:57:00,150.164,150.165,150.038,150.047,5600.0,2024-06-13 13:57:59,840450.659,658,1507.0,226173.001,0.0
2024-06-13 13:58:00,150.048,150.209,149.782,150.176,21970.0,2024-06-13 13:58:59,3294468.673,2211,6456.0,968099.508,0.0
2024-06-13 13:59:00,150.176,150.233,149.996,150.075,12426.0,2024-06-13 13:59:59,1865247.389,1248,8017.0,1203554.15,0.0
2024-06-13 14:00:00,150.074,150.303,149.908,149.931,22239.0,2024-06-13 14:00:59,3339118.245,2251,14879.0,2234304.377,0.0
2024-06-13 14:01:00,149.932,150.059,149.929,149.988,6933.0,2024-06-13 14:01:59,1039996.903,871,3348.0,502224.515,0.0
2024-06-13 14:02:00,149.988,150.143,149.57,149.585,16679.0,2024-06-13 14:02:59,2499274.637,1766,5007.0,750891.934,0.0
2024-06-13 14:03:00,149.584,150.032,149.584,149.687,13977.0,2024-06-13 14:03:59,2094062.184,2007,7203.0,1078953.147,0.0
2024-06-13 14:04:00,149.686,149.716,149.525,149.61,15432.0,2024-06-13 14:04:59,2309069.411,1585,7770.0,1162704.703,0.0
2024-06-13 14:05:00,149.603,149.794,149.511,149.793,12228.0,2024-06-13 14:05:59,1830005.025,1472,6671.0,998419.753,0.0
2024-06-13 14:06:00,149.793,150.179,149.742,150.125,14001.0,2024-06-13 14:06:59,2099897.181,1582,10890.0,1633382.945,0.0
2024-06-13 14:07:00,150.125,150.2,149.927,149.927,10830.0,2024-06-13 14:07:59,1625457.937,1367,5010.0,752051.161,0.0
2024-06-13 14:08:00,149.926,150.063,149.868,150.063,3928.0,2024-06-13 14:08:59,589059.328,552,2273.0,340865.289,0.0
2024-06-13 14:09:00,150.062,150.181,150.049,150.11,5432.0,2024-06-13 14:09:59,815432.066,737,3855.0,578694.515,0.0
2024-06-13 14:10:00,150.104,150.105,149.802,149.833,8026.0,2024-06-13 14:10:59,1203573.406,902,2781.0,417019.732,0.0
2024-06-13 14:11:00,149.832,149.949,149.554,149.631,15662.0,2024-06-13 14:11:59,2344468.751,1458,4570.0,684101.126,0.0
2024-06-13 14:12:00,149.63,149.63,149.077,149.237,35584.0,2024-06-13 14:12:59,5311976.176,3045,9589.0,1431248.079,0.0
2024-06-13 14:13:00,149.232,149.285,149.168,149.212,9497.0,2024-06-13 14:13:59,1417156.688,1137,5644.0,842202.211,0.0
2024-06-13 14:14:00,149.204,149.498,149.158,149.343,18570.0,2024-06-13 14:14:59,2773463.389,1944,8812.0,1316061.072,0.0
2024-06-13 14:15:00,149.343,149.683,149.228,149.572,11469.0,2024-06-13 14:15:59,1714343.89,1732,7035.0,1051540.377,0.0
2024-06-13 14:16:00,149.572,149.655,149.464,149.513,7053.0,2024-06-13 14:16:59,1054706.602,954,2671.0,399386.243,0.0
2024-06-13 14:17:00,149.512,149.772,149.341,149.624,10562.0,2024-06-13 14:17:59,1580038.412,1198,6895.0,1031580.691,0.0
2024-06-13 14:18:00,149.623,149.94,149.59,149.838,15089.0,2024-06-13 14:18:59,2260236.347,1398,11530.0,1727356.157,0.0
2024-06-13 14:19:00,149.837,150.074,149.805,149.978,6952.0,2024-06-13 14:19:59,1042704.602,1073,5090.0,763488.444,0.0
2024-06-13 14:20:00,149.977,150.15,149.852,149.863,9225.0,2024-06-13 14:20:59,1384024.842,1031,3030.0,454666.754,0.0
2024-06-13 14:21:00,149.862,150.029,149.824,149.837,6732.0,2024-06-13 14:21:59,1009155.417,828,2226.0,333735.13,0.0
2024-06-13 14:22:00,149.834,149.938,149.613,149.908,6091.0,2024-06-13 14:22:59,912392.656,924,2985.0,447122.751,0.0
